Dili-Bot Hello	World	2019	^^
MPU	WORK	FINE
Ax	=	-0,011739		Ay	=	0,061490		Gx	=	-0,003696		Gy	=	0,078564
Ax	=	-0,011819		Ay	=	0,061431		Gx	=	-0,003321		Gy	=	0,077932
Ax	=	-0,011888		Ay	=	0,061379		Gx	=	-0,002924		Gy	=	0,077801
Ax	=	-0,011948		Ay	=	0,061335		Gx	=	-0,002781		Gy	=	0,077308
Ax	=	-0,012000		Ay	=	0,061296		Gx	=	-0,002620		Gy	=	0,076954
Ax	=	-0,011945		Ay	=	0,061334		Gx	=	-0,002554		Gy	=	0,076721
Ax	=	-0,011898		Ay	=	0,061367		Gx	=	-0,002532		Gy	=	0,076592
Ax	=	-0,011857		Ay	=	0,061395		Gx	=	-0,002279		Gy	=	0,076770
Ax	=	-0,011822		Ay	=	0,061420		Gx	=	-0,002675		Gy	=	0,076778
Ax	=	-0,011695		Ay	=	0,061462		Gx	=	-0,003016		Gy	=	0,076840
Ax	=	-0,011586		Ay	=	0,061499		Gx	=	-0,003674		Gy	=	0,077291
Ax	=	-0,011492		Ay	=	0,061530		Gx	=	-0,003771		Gy	=	0,077501
Ax	=	-0,011410		Ay	=	0,061558		Gx	=	-0,004362		Gy	=	0,077229
Ax	=	-0,011313		Ay	=	0,061581		Gx	=	-0,004565		Gy	=	0,077049
Ax	=	-0,011230		Ay	=	0,061521		Gx	=	-0,004759		Gy	=	0,077454
Ax	=	-0,011158		Ay	=	0,061468		Gx	=	-0,004330		Gy	=	0,077731
Ax	=	-0,011095		Ay	=	0,061423		Gx	=	-0,003543		Gy	=	0,077718
Ax	=	-0,011019		Ay	=	0,061384		Gx	=	-0,003351		Gy	=	0,077797
Ax	=	-0,010952		Ay	=	0,061330		Gx	=	-0,002698		Gy	=	0,077034
Ax	=	-0,010895		Ay	=	0,061284		Gx	=	-0,002675		Gy	=	0,076518
Ax	=	-0,010846		Ay	=	0,061245		Gx	=	-0,001788		Gy	=	0,076128
Ax	=	-0,010803		Ay	=	0,061210		Gx	=	-0,001635		Gy	=	0,075772
Ax	=	-0,010783		Ay	=	0,061196		Gx	=	-0,001540		Gy	=	0,075337
Ax	=	-0,010765		Ay	=	0,061184		Gx	=	-0,002162		Gy	=	0,075179
Ax	=	-0,010750		Ay	=	0,061174		Gx	=	-0,002266		Gy	=	0,075060
Ax	=	-0,010737		Ay	=	0,061165		Gx	=	-0,002501		Gy	=	0,075247
Ax	=	-0,010687		Ay	=	0,061171		Gx	=	-0,003047		Gy	=	0,075336
Ax	=	-0,010643		Ay	=	0,061176		Gx	=	-0,003339		Gy	=	0,075232
Ax	=	-0,010606		Ay	=	0,061181		Gx	=	-0,003988		Gy	=	0,075215
Ax	=	-0,010574		Ay	=	0,061185		Gx	=	-0,004242		Gy	=	0,075489
Ax	=	-0,010475		Ay	=	0,061204		Gx	=	-0,004118		Gy	=	0,075689
Ax	=	-0,010390		Ay	=	0,061221		Gx	=	-0,003921		Gy	=	0,075501
Ax	=	-0,010316		Ay	=	0,061235		Gx	=	-0,003425		Gy	=	0,075863
Ax	=	-0,010252		Ay	=	0,061247		Gx	=	-0,003484		Gy	=	0,076230
Ax	=	-0,010230		Ay	=	0,061184		Gx	=	-0,003589		Gy	=	0,076330
Ax	=	-0,010211		Ay	=	0,061129		Gx	=	-0,002976		Gy	=	0,076146
Ax	=	-0,010195		Ay	=	0,061082		Gx	=	-0,002771		Gy	=	0,075823
Ax	=	-0,010181		Ay	=	0,061041		Gx	=	-0,002340		Gy	=	0,075707
Ax	=	-0,010236		Ay	=	0,060936		Gx	=	-0,001733		Gy	=	0,075228
Ax	=	-0,010284		Ay	=	0,060844		Gx	=	-0,001606		Gy	=	0,075356
Ax	=	-0,010326		Ay	=	0,060765		Gx	=	-0,001117		Gy	=	0,075755
Ax	=	-0,010362		Ay	=	0,060696		Gx	=	-0,001363		Gy	=	0,075450
Ax	=	-0,010452		Ay	=	0,060566		Gx	=	-0,001522		Gy	=	0,075583
Ax	=	-0,010529		Ay	=	0,060453		Gx	=	-0,002092		Gy	=	0,075374
Ax	=	-0,010597		Ay	=	0,060355		Gx	=	-0,002622		Gy	=	0,075572
Ax	=	-0,010655		Ay	=	0,060271		Gx	=	-0,002935		Gy	=	0,075617
Ax	=	-0,010662		Ay	=	0,060182		Gx	=	-0,003043		Gy	=	0,075963
Ax	=	-0,010668		Ay	=	0,060104		Gx	=	-0,003172		Gy	=	0,076352
Ax	=	-0,010674		Ay	=	0,060038		Gx	=	-0,003284		Gy	=	0,076526
Ax	=	-0,010678		Ay	=	0,059980		Gx	=	-0,003254		Gy	=	0,076460
Ax	=	-0,010652		Ay	=	0,059963		Gx	=	-0,002758		Gy	=	0,076438
Ax	=	-0,010629		Ay	=	0,059949		Gx	=	-0,002438		Gy	=	0,076149
Ax	=	-0,010610		Ay	=	0,059936		Gx	=	-0,001745		Gy	=	0,076260
Ax	=	-0,010593		Ay	=	0,059926		Gx	=	-0,001074		Gy	=	0,076067
Ax	=	-0,010600		Ay	=	0,059916		Gx	=	-0,001055		Gy	=	0,075773
Ax	=	-0,010606		Ay	=	0,059906		Gx	=	-0,000496		Gy	=	0,075266
Ax	=	-0,010611		Ay	=	0,059896		Gx	=	0,000041		Gy	=	0,075660
Ax	=	-0,010616		Ay	=	0,059888		Gx	=	0,000162		Gy	=	0,075639
Ax	=	-0,010625		Ay	=	0,059882		Gx	=	0,000556		Gy	=	0,075566
Ax	=	-0,010541		Ay	=	0,059949		Gx	=	0,000734		Gy	=	0,075684
Ax	=	-0,010468		Ay	=	0,060007		Gx	=	0,000688		Gy	=	0,076148
Ax	=	-0,010405		Ay	=	0,060057		Gx	=	0,000685		Gy	=	0,076385
Ax	=	-0,010350		Ay	=	0,060100		Gx	=	0,000194		Gy	=	0,076989
